Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
17-Jan-2019 10:33:58.987,-0.0068,-0.0036,-0.9837, 0.0011,-0.0013, 0.0177,-0.0116,-0.0128,-0.0118,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.027,-0.0078,-0.0041,-0.9825, 0.0010,-0.0032, 0.0161,-0.0094,-0.0159,-0.0129,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.067,-0.0069,-0.0046,-0.9831, 0.0008,-0.0030, 0.0168,-0.0105,-0.0138,-0.0139,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.107,-0.0082,-0.0052,-0.9827, 0.0004,-0.0018, 0.0171,-0.0094,-0.0138,-0.0129,-0.0074, 0.0025,-0.4675
17-Jan-2019 10:33:59.146,-0.0064,-0.0048,-0.9837, 0.0000,-0.0033, 0.0158,-0.0094,-0.0149,-0.0107,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.186,-0.0063,-0.0053,-0.9836,-0.0005,-0.0023, 0.0158,-0.0094,-0.0138,-0.0118,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.227,-0.0066,-0.0047,-0.9841,-0.0002,-0.0016, 0.0166,-0.0105,-0.0160,-0.0118,-0.0074, 0.0025,-0.4674
17-Jan-2019 10:33:59.267,-0.0066,-0.0037,-0.9827, 0.0012,-0.0029, 0.0160,-0.0115,-0.0160,-0.0129,-0.0075, 0.0025,-0.4674
17-Jan-2019 10:33:59.306,-0.0060,-0.0061,-0.9828, 0.0005,-0.0020, 0.0169,-0.0094,-0.0138,-0.0118,-0.0074, 0.0025,-0.4675
17-Jan-2019 10:33:59.346,-0.0075,-0.0038,-0.9832,-0.0010,-0.0017, 0.0176,-0.0094,-0.0138,-0.0129,-0.0074, 0.0025,-0.4675
17-Jan-2019 10:33:59.385,-0.0062,-0.0046,-0.9832, 0.0011,-0.0030, 0.0156,-0.0084,-0.0117,-0.0118,-0.0074, 0.0025,-0.4674
