Timestamp,accelX(g),accelY(g),accelZ(g),accelUserX(g),accelUserY(g),accelUserZ(g),gyroX(rad/s),gyroY(rad/s),gyroZ(rad/s),Roll(rads),Pitch(rads),Yaw(rads)
20-Jan-2019 13:01:25.104, 0.0022,-0.0051,-0.9869,-0.0162,-0.0046, 0.0120,-0.0105,-0.0149,-0.0139, 0.0191, 0.0020, 0.2041
20-Jan-2019 13:01:25.115, 0.0034,-0.0050,-0.9863,-0.0170,-0.0030, 0.0129,-0.0094,-0.0138,-0.0118, 0.0191, 0.0020, 0.2041
20-Jan-2019 13:01:25.124, 0.0044,-0.0040,-0.9852,-0.0157,-0.0030, 0.0135,-0.0105,-0.0138,-0.0107, 0.0191, 0.0020, 0.2041
20-Jan-2019 13:01:25.134, 0.0027,-0.0039,-0.9848,-0.0147,-0.0019, 0.0146,-0.0073,-0.0138,-0.0118, 0.0191, 0.0021, 0.2041
20-Jan-2019 13:01:25.144, 0.0021,-0.0042,-0.9860,-0.0164,-0.0018, 0.0150,-0.0094,-0.0149,-0.0129, 0.0191, 0.0021, 0.2041
20-Jan-2019 13:01:25.154, 0.0018,-0.0035,-0.9888,-0.0170,-0.0021, 0.0139,-0.0073,-0.0138,-0.0118, 0.0191, 0.0021, 0.2041
20-Jan-2019 13:01:25.164, 0.0044,-0.0017,-0.9886,-0.0173,-0.0014, 0.0110,-0.0083,-0.0159,-0.0118, 0.0191, 0.0021, 0.2041
20-Jan-2019 13:01:25.174, 0.0026,-0.0027,-0.9856,-0.0147, 0.0004, 0.0112,-0.0105,-0.0170,-0.0118, 0.0191, 0.0021, 0.2041
20-Jan-2019 13:01:25.183, 0.0028,-0.0089,-0.9856,-0.0165,-0.0007, 0.0142,-0.0105,-0.0128,-0.0118, 0.0191, 0.0021, 0.2041
20-Jan-2019 13:01:25.194, 0.0019,-0.0053,-0.9864,-0.0163,-0.0068, 0.0142,-0.0084,-0.0138,-0.0118, 0.0191, 0.0021, 0.2041
20-Jan-2019 13:01:25.203, 0.0017,-0.0059,-0.9889,-0.0172,-0.0032, 0.0134,-0.0094,-0.0138,-0.0118, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.213, 0.0029,-0.0029,-0.9881,-0.0174,-0.0038, 0.0109,-0.0094,-0.0160,-0.0118, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.223, 0.0040,-0.0027,-0.9860,-0.0161,-0.0008, 0.0117,-0.0084,-0.0138,-0.0129, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.233, 0.0042,-0.0060,-0.9845,-0.0150,-0.0006, 0.0138,-0.0105,-0.0138,-0.0118, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.243, 0.0015,-0.0022,-0.9851,-0.0148,-0.0039, 0.0153,-0.0105,-0.0149,-0.0107, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.253, 0.0003,-0.0049,-0.9914,-0.0175,-0.0001, 0.0147,-0.0084,-0.0128,-0.0118, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.263, 0.0054,-0.0073,-0.9871,-0.0186,-0.0028, 0.0084,-0.0083,-0.0149,-0.0129, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.273, 0.0046,-0.0035,-0.9839,-0.0136,-0.0052, 0.0127,-0.0105,-0.0138,-0.0129, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.283, 0.0018,-0.0045,-0.9879,-0.0143,-0.0014, 0.0159,-0.0094,-0.0149,-0.0129, 0.0190, 0.0021, 0.2041
20-Jan-2019 13:01:25.293, 0.0018,-0.0057,-0.9876,-0.0171,-0.0023, 0.0120,-0.0083,-0.0159,-0.0118, 0.0190, 0.0022, 0.2041
20-Jan-2019 13:01:25.302, 0.0018,-0.0057,-0.9857,-0.0171,-0.0035, 0.0122,-0.0094,-0.0138,-0.0118, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.312, 0.0030,-0.0021,-0.9843,-0.0171,-0.0036, 0.0141,-0.0094,-0.0149,-0.0097, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.322, 0.0052,-0.0040,-0.9884,-0.0159, 0.0000, 0.0155,-0.0084,-0.0149,-0.0107, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.332, 0.0038,-0.0068,-0.9880,-0.0137,-0.0018, 0.0114,-0.0084,-0.0149,-0.0118, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.342, 0.0041,-0.0060,-0.9850,-0.0151,-0.0047, 0.0118,-0.0094,-0.0149,-0.0118, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.352, 0.0016,-0.0038,-0.9878,-0.0148,-0.0039, 0.0148,-0.0094,-0.0138,-0.0129, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.362,-0.0022,-0.0003,-0.9881,-0.0173,-0.0016, 0.0120,-0.0083,-0.0159,-0.0118, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.372, 0.0010,-0.0024,-0.9857,-0.0211, 0.0019, 0.0117,-0.0094,-0.0149,-0.0118, 0.0189, 0.0022, 0.2041
20-Jan-2019 13:01:25.382, 0.0061,-0.0063,-0.9846,-0.0179,-0.0003, 0.0141,-0.0094,-0.0138,-0.0107, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.392, 0.0058,-0.0082,-0.9894,-0.0128,-0.0041, 0.0152,-0.0083,-0.0159,-0.0129, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.402, 0.0009,-0.0066,-0.9873,-0.0130,-0.0060, 0.0105,-0.0105,-0.0138,-0.0129, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.413, 0.0007,-0.0036,-0.9864,-0.0179,-0.0044, 0.0125,-0.0083,-0.0149,-0.0139, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.422, 0.0048,-0.0041,-0.9883,-0.0181,-0.0014, 0.0134,-0.0094,-0.0128,-0.0129, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.432, 0.0040,-0.0024,-0.9855,-0.0140,-0.0018, 0.0115,-0.0073,-0.0138,-0.0118, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.442, 0.0028,-0.0034,-0.9860,-0.0148,-0.0002, 0.0143,-0.0094,-0.0160,-0.0118, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.452, 0.0023,-0.0045,-0.9867,-0.0160,-0.0011, 0.0138,-0.0094,-0.0149,-0.0139, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.462, 0.0013,-0.0063,-0.9868,-0.0164,-0.0023, 0.0131,-0.0094,-0.0138,-0.0129, 0.0188, 0.0022, 0.2041
20-Jan-2019 13:01:25.472, 0.0020,-0.0075,-0.9868,-0.0174,-0.0041, 0.0130,-0.0084,-0.0149,-0.0107, 0.0187, 0.0022, 0.2041
20-Jan-2019 13:01:25.481, 0.0045,-0.0062,-0.9875,-0.0167,-0.0053, 0.0130,-0.0073,-0.0149,-0.0118, 0.0187, 0.0022, 0.2041
20-Jan-2019 13:01:25.493, 0.0033,-0.0035,-0.9881,-0.0142,-0.0040, 0.0123,-0.0094,-0.0149,-0.0118, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.501, 0.0005,-0.0011,-0.9857,-0.0155,-0.0013, 0.0117,-0.0094,-0.0128,-0.0129, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.511, 0.0014,-0.0035,-0.9863,-0.0182, 0.0012, 0.0141,-0.0084,-0.0138,-0.0129, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.521, 0.0025,-0.0059,-0.9865,-0.0173,-0.0013, 0.0136,-0.0105,-0.0138,-0.0118, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.531, 0.0051,-0.0068,-0.9869,-0.0162,-0.0037, 0.0134,-0.0115,-0.0138,-0.0129, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.541, 0.0053,-0.0055,-0.9860,-0.0135,-0.0045, 0.0129,-0.0094,-0.0149,-0.0129, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.552, 0.0023,-0.0047,-0.9866,-0.0133,-0.0032, 0.0138,-0.0083,-0.0159,-0.0118, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.561, 0.0014,-0.0035,-0.9880,-0.0164,-0.0024, 0.0133,-0.0094,-0.0128,-0.0129, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.571, 0.0020, 0.0001,-0.9864,-0.0172,-0.0012, 0.0118,-0.0105,-0.0138,-0.0118, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.581, 0.0029,-0.0023,-0.9868,-0.0167, 0.0024, 0.0134,-0.0084,-0.0128,-0.0118, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.591, 0.0061,-0.0066,-0.9874,-0.0158, 0.0000, 0.0131,-0.0094,-0.0138,-0.0129, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.601, 0.0051,-0.0062,-0.9885,-0.0125,-0.0043, 0.0124,-0.0084,-0.0128,-0.0107, 0.0187, 0.0023, 0.2041
20-Jan-2019 13:01:25.611, 0.0002,-0.0060,-0.9879,-0.0136,-0.0039, 0.0113,-0.0094,-0.0138,-0.0118, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.621, 0.0012,-0.0062,-0.9862,-0.0184,-0.0038, 0.0119,-0.0094,-0.0138,-0.0107, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.630, 0.0039,-0.0064,-0.9874,-0.0174,-0.0039, 0.0136,-0.0084,-0.0128,-0.0118, 0.0186, 0.0023, 0.2041
20-Jan-2019 13:01:25.641, 0.0019,-0.0005,-0.9858,-0.0147,-0.0041, 0.0124,-0.0084,-0.0138,-0.0118, 0.0186, 0.0023, 0.2041
